Reviews,Date
Semua videonya dijelas kan sangat lengkap dan efek animasi yang ditampilkan ga mudah buat ngantuk.soal2 yang diberikan juga bervariasi...pokoknya ruangguru the best lah...kelemahan nya adalah setiap video yang didownload kapasitas nya besar bahkan termasuk besar...,27 Februari 2020
"Aku sudah berlangganan ruang guru sejak berapa bulan yang lalu dan sekarang aja manfaat nya sudah banyak banget. Video belajar nya mudah dipahami, ada rangkuman dan latihan soalnya, terus kalo ada tugas/soal yg gak kita ngerti bisa tanya ke tutor nya jugaa:) intinya ruangguru itu paket komplit😍 Terima kasih ruangguru:)",21 Oktober 2018
"terimakasih ruangguru karna adanya ruangguru saya jadi mudah belajarnya , dan diruangguru sangat lengkap tentang penjelasan jadi lebih mudah untuk memahami soal ujian nanti. Tapi ada satu yg saya tidak suka yaitu aplikasi sering banget ngelag",31 Juli 2019
Pertama ruang guru bangus banget untuk seorang yang belajar dengan teknik belajar mendengarkan. Tetapi ada beberapa materi di ruang guru kurang lengkap. Untuk ruang tanya jawab mohon yang jawab itu guru2 yg mengajar jadi kalau menyanyakan pr nilainya bagus jadi perlu ditingkatkan lagi overall sih bagus semua,4 Maret 2020
"Ruang guru sangat membantu saya mendapatkan nilai yg sangat WWWWOOOOOWWW!!. Klo di tempat les kita itu harus nanya"" berkali"" sampe ngerti klo di ruang guru tinggal liat video sebelum nya lagi berulang"" lama"" bklan ngerti , trus pelajaran nya itu mudah dipahami .Yg tdi nya aku gk suka matematika skrng suka bngttt nilai ku Skrng di atas 80 an 😘 Makasih ruang guru 💖 , Dan satu lagi video nya gk membosan kan ada animasi yg sangat lucu"" dan kk nya juga asik menjelaskan nya , dan video ny gk lama.",8 September 2020
"suka banget bikin semangat belajar! tp tolong di perbaiki ya, karena saya mendapat satu video yg sudah ter download ttp saat di pertengahan muncul kata2 ""coba lagi"" tapi rate 100 utk semuanya! hanya itu saja yg perlu di perbaiki",3 Agustus 2019
"Kalau untuk sekarang kan ruang guru di gratiskan tapi kalau kok engga gratis sepenuhnya yah kak tetep ajah harus ada yang berlangganan, jadi gak bisa lihat video lembahasan dan kekurangannya di saat kita salah menjawab soal tidak ada opsi pembenaran selain harus membuka pembahasan dengan harus berlangganan terlebih dahulu.",26 April 2020
"Aplikasi ruang guru ini sangat luar biasa,materi yang di sampaikan mudah di pahami.penyampaian nya pun sangat jelas.terima kasih buat prakerja saya dapat tambahan ilmu.lewat tokopedia yang menyediakan ruang belajar seperti skill academy by ruang guru sangat membantu sekali,banyak materi yang di ulas tuntas. Sukses selalu skill academy dan ruang guru.",14 September 2020
"Pelajarannya sih bagus. Tapi pelayanannya buruk. Saat belum daftar, bisa sampai 10 nomor chat buat tawarkan promo. Begitu beli paketnya, ga ada yang respon kalo tanya2. Sudah gitu ambil paket 2 tahun, janjinya langsung ter-upgrade begitu tahun ajaran baru. Eh, sampe sekarang masih stuck di pelajaran awal. Buruk banget penanganannya. Promonya saja yang kencang.",27 September 2020
"aplikasi ruang guru dan skill academy sangatlah bermanfaat.saya dapat mendengarkan dan mempelajari video serta materi materi pelatihan yang diberikan dengan baik,. Karna disampaikan secara sederhana namun sangat detail. Terimakasih skill academy dan ruang guru.",26 September 2020
"Kritik: Sebagian di apl ini bagus kok, tapi masalahnya kadang suka ke log out sendiri, performa lambat saat proses membuka apl, dan suka ketutup sendiri tapi udah versi terbaru dan tidak gabung dengan program BETA, kalo udh bener nanti tak kasih bintang 5 deh! 😉 | Saran: Kalo perlu, tambahin fitur ""mode energi: penghemat baterai, normal, performa tinggi"" biar performa nya bisa lebih baik dan kalo baterai lemah bisa dihemat baterainya 😉",8 Mei 2023
Aplikasi ini bagus saya sangat mudah memahami dengan penjelasan nya karena yang dijelaskan sangat jelas misal nya guru saya memberitau cara menghitung volume bola namun di ruang guru memberikan cara lebih gampang mantap. Namun saya juga ingin tambahkan subtitle tulisan di bawah vidio tolong ya :)😄,19 September 2020
"Saya suka dengan aplikasi ruang guru, namun tidak tahu kenapa aplikasi ini terkadang eror di hp saya.seperti;saat mendownload video pembelajaran terkadang berhenti sendiri padahal koneksi internet,ram dan memori bagus;aplikasi tidak menanggapi perintah; video tidak mau terhapus;dan baru2 ini saat mau menonton video pembelajaran yang telah di download video pembelajaran tersebut tidak mau di putar. Untuk itu tolong diperbaiki aplikasi ini.kalau semua masah tersebut teratasi baru dikasih bintang5🤗",11 September 2019
"Bagus sih, tapi kesal dengan spam wa. Paling kesal sama span wa business dari ruangguru, udh diblock berkali-kali masih saja diganggu. Sumpah gw gk nyaman. Apk nya bagus apalagi buat pelajaran tapi sering bertele-tele gk langsung ke inti nya saja makanya saya lebih suka baca dari ringkasan daripada menonton karena lebih efisien. Kalau mencari materi secara terperinci, tidak dapat.",22 Mei 2023
"WOW!!! Aplikasi ini sangat membantu!😍. Kita bisa belajar duluan sebelum di jelaskan di sekolah, dan penjelasannya sangat mudah dimengerti😍. Dan juga, penjelasan videonya dilengkapi dengan animasi, jadi lebih mudah di mengerti,dan setelah penjelasan beranimasi kita dikasih soal untuk jadi dikerjakan, supaya lebih mendalami materinya, apalagi sekarang ada ruangguru Adventure, jadi pengen cepet2 naikin levelnya sambil belajar, POKOKNYA RUANGGURU ADALAH APLIKASI BELAJAR TERBAIK DEH!!! 💓😍😘😘😍💓",28 Juli 2019
"Sangat bagus dan sangat bermanfaat untuk siswa dimanapun itu. Dengan metode pembelajaran yg bermacam-macam, juga terdapat solusi dan pembahasan yg mudah dan praktis, ada tutor jg yg bisa membantu menjelaskan hal-hal yg sulit dalam belajar siswa, itu lebih sangat membantu siswa dalam menyerap informasinya sih. Semoga Ruangguru makin lebih baik, terus maju dan terus bisa mengembangkan inovasi-inovasi baru, dan semoga siswa jg makin giat belajar dengan adanya ruangguru",20 Juni 2019
"Sebelum nya sih bagus ,tapi knp yaa sekarang video nya di hp saya setiap putar video jadi suara sama orang nya (video) ga sinkron ,jadi pusing nonton nya,orang nya diem eh suaranya masih ada karna telat,mohon perbaiki,jadi sayang saya udah berlangganan 1 thn tapi ada problem sama videonya.terima kasih,untuk info saya berlangganan 1 tahun X IPA Revisi ,hampir semua video kyk gtu ,gatau knp..eits tapi isti semua udah teratasi dengan bantuaan CS ruangguru ,thankss😘😘😅moga aja kedepan nya lebih baik dan Hemat kuota:'v",3 Oktober 2018
"Belajar di aplikasi ruangguru sangat menyenangkan sekali karna video pembahasan nya di lengkapi animasi - animasi yang sangat menarik untuk di lihat , belum lagi ada berbagai fitur -fitur yang tersedia , yang dapat mendukung proses pembelajaran kita dan membuat kita lebih bersemangat dalam belajar . ;)",10 Januari 2021
Ruangguru ini sangat membantu saya saat saya belum paham materi sekolah...fitur ruangguru juga sangat menarik apa lagi video belajarnya membuat saya lebih suka dengan video belajarnya..saya juga bisa mengerjakan soal yang ada di fitur ruangguru tersebut. Apa lagi saya suka mendownload soalnya dan saya print soal tersebut...ruangguru sangat membantu untuk semua orang yang kesulitan dalam memahami materi dehh..,10 April 2020
MAKASIH BANGET! dari dulu saya selalu tidak fokus dengan pelajaran² yang ada di sekolah.. tapi dengan aplikasi ini saya jadi bisa lebih teliti.. dengan animasi dan penjelasan yang bagus membuat saya termotivasi dan menjadi lebih fokus.. pokoknya bintang 5 deh buat aplikasi ini 😄⭐⭐⭐⭐⭐,8 April 2021
"Aplikasi ini sangat bagus👍👍👍. Tiap salah ada penjelasannya, videonya beranimasi, materinya juga persis di buku, dan bisa tanya pr yg susah dan ada video pembahasannya. Kalian yg tdk instal dan langganan rugi besar. Aplikasi ini bisa lihat rangking tdk ya? Soalnya aku blm tau caranya🙄🙄🙄.",14 Januari 2021
"Suka bgt apl ruangguru, bikin semangat terus buat belajar. Walaupun ad beberapa video yg blm ad animasinya, tp recommend bgt buat pelajar dgn kualitas pembelajaran yg mudah d pahami. Terimakasih ruang guru sukses terus!",2 September 2020
"Kami bearada di wilayah dengan jangkauan jaringan lambat di berbagai kartu provider, sangat kesusahan memutar maupun mendownload video. Tapiiiii herannya bisa memutar youtube. Mohon agar bisa ditingkatkan seperti youtube. Untuk semuanya bagus. Maju terus RG",6 Mei 2020
Membantu saya belajat dan pastinya mudah banget untuk dipahami cocok bgt bagi anak2 yang susah belajar dalam kondisi rame karna dengan adanya ruang guru kita bisa belajar dikamar yang gaada orang yang ganggu 😂soalnya klo belajar saya harus sunyi baru bisa masuk otak. Terimakasih banyak ruang guru!❤,15 Januari 2020
"Menurut saya aplikasinya sangat bagus tapi kenapa ya suka loading lama saat menyatel video padahal internetnya udah ok, terus pas di putar video nya suka jalan suka berenti, dan kalau bisa banyakin video yg free kuota, biar lebih hemat. Nah kalau masih kayak begini percuma aja saya belajar 1 semester di Ruangguru soalnya buang2 waktu aja. Dan mohon untuk segera di perbaiki",7 April 2020
"Aplikasi ini sangat bagus dalam segi apapun, baik materi, contoh soal, solusi, dan penyelesainnya cara cepat, namun saya beri bintang 4 dulu nih, karena untuk kls 11 IPA Bab Reaksi penetralan tidak ada, terus juga contoh soal yg diberikan terlalu mudah, pas latihan di sekolah, latihannya sulit² Min, ngga persis di RG,, tambahkan juga sesi menjawab soal Tugas siswa, jika ada Tugas solusinya bisa ke RG, mungkin hanya itu,, Terimakasih RG",11 Maret 2020
waw... aplikasi ruang guru ini sangat membantu saya dengan baik karna dari video nya itu membuat saya sangat lekas mengerti/memahami dari isi video itu sehingga jika saya menjelaskan kembali video tsb saya sudah bisa .TERIMA KASIH RUANG GURU BIMBINGAN BELAJAR TERBAIK NO.1 SEINDONESIA ❤️🙏♥️.,18 Agustus 2019
"Kenapa punyaku enggak bisa putar video? Memori ku masih banyak yang kosong, jaringan juga bagus. Tapi kalo putar video pasti gagal memuat video terus. Re-login juga udaah:( padahal aku mau persiapan utbk:(",15 Januari 2020
"Aplikasi yang sangat mudah dalam artian materi yang diberikan mudah dimengerti, nyaman (saya merasa nyaman karna bisa belajar dirumah sendiri dengan melihat vidio yng diberikan) dan terahir menyenangkan (menyenangkan sekali bisa belajar disini dengan metode pembelajaran yng tidak monoton, seru dengan adanya quiz, disertai adanya live bersama orang² hebat). Semoga dengan apk ini bisa membantu saya dalam proses belajar dikelas 12. Ruang Guru the best pokonya mah😍😍😍",13 Juli 2021
"Aplikasi ruangguru ini bagus sekali!!! Banyak fitur-fitur pendukung untuk kegiatan belajar, ada juga konsep kilat+adapto, adanya mengerjakan soal-soal latihan,dll. Saya jadi paham belajarnya dan tidak pernah bosen sama aplikasi ruangguru. Terimakasih ruangguru🙏🏻🙏🏻",22 Februari 2022
"saya suka belajar diruang guru dan juga mudah banget dimengerti tapi saya perlu terus latihan soal untuk melatih kemampuan saya, cuman di ruang guru soalnya hanya 3 macam aja (mudah,sedang,susah) tiap babnya. kebetulan saya masih 8 smp, saya pengen bgt ruang guru banyak banyakin soal latihannya karna mnurut saya itu sangat penting, trimakasih ruang guru smoga pendapat saya dikabulkan",5 Juni 2019
"Sebetulnya aplikasi ini memang bagus untuk anak saya belajar. Tapi sayang aplikasinya suka error, seperti video dan rangkuman yang tidak bisa dibuka/diakses, tiba2 ngeblank aja lalu muncul keterangan ""sedang terjadi kesalahan pada sistem"". Tolong untuk diperbaiki untuk error2 tersebut. Terima kasih",13 Agustus 2021
"Sudah masuk 2 tahun saya memakai Ruangguru, banyak kenaikan nilai yang saya alami, materi materj yang awalnya susah dimengerti setelah memakai Ruangguru jadi lebih mudah untuk dimengerti. Tapi saran saya ada beberapa mapel yang tidak ada rangkumannya,jadi buatkan rangkuman nya juga dan juga kenapa saat memakai sistem adapto tidak bisa melakukan screenshot? Saya harap saran update setelahnya bisa screenshot, itu dari saya, secara keseluruhan aplikasi ini sangat bagus, the best",23 Agustus 2023
"Belajar di aplikasi Ruang Guru sangat menyenangkan, selain karna tutornya yang kompeten, jadwal kelas juga sangat fleksibel. Selain itu, trdapat quiz/so'al latihan utk mengukur kompetensi siswa di akhir tiap-tiap materinya. Terimakasih Ruang Guru 🙏",13 September 2020
"Aplikasi yang keren banget, meski banyak soal latihan yang menantang tapi disitulah jati diriku terbentuk",25 Februari 2024
"sebenarnya menarik mudah dipahami tapi masalahnya kok materi di sini sama yang diajarkan di sekolah berbeda hanya ada beberapa yang sama,kurikulum yang dipilih k13 revisi kelas 6,terutama pelajaran ips jauh sekali bedanya,mohon dikoreksi.",31 Juli 2019
"videonya beranimasi dan mudah dimengerti, materinya juga lengkap sesuai kurikulum yang dipilih, dan ada soal-soal seusai menonton video materi, yang membuat saya semakin paham, dan kalau jawabannya salah, ada pembahasannya juga, terima kasih RuangGuru... semangat terus untuk menumbuhkan siswa/i bangsa yang berprestasi!! pokoknya Download, Daftar, Pakai... gakk akan nyesel dehh 👍🏼👍🏼",4 Desember 2019
"Bagus banget aplikasinya cocok banget buat aku yang pengen ranking 1 tapi malah males banget belajarnya. Belajarnya bisa nyantai gitu, terus animasinya bagus ,juga pewarnaannya cocok buat si tukang halusinasi ini pas buat mataku yang minus pokoknya very very good. Thanks banget buat aplikasi ruang guru . Cocok buat semua siswa di Indonesia. Waktunya download ruang guru",16 Maret 2020
"Maaf sebelumnya, saya kasih bintang 2 soalnya videonya terkadang bisa diputar kadang nggak bisa. Padahal RAM masih mencukupi dan kuota masih full. Saya udah coba berulang kali tapi tetep aja nggak bisa diputar videonya. Plisss tolong diperbaikiii kalau begini terus susah saya belajarnyaa😭",29 September 2019
"Untuk saran saja yaa, ketika ada kesenjangan audio ( misalnya pada opening dengan suara dari gurunya ) mohon disinkronkan yaa. Karena yang saya alami adalah ketika volume ( dari handphone ) dibesarkan, untuk suara gurunya cukup akan tetapi suara opening kebesaran. Sehingga memberikan rasa tidak nyaman bagi pendengar / telinganya. Gampang kok, editor ruang guru pasti bisaa. Terimakasih telah menerima saran saya.",22 Desember 2020
Ngelag banget padahal ada jaringan tapi kendala terus aplikasinya,6 Maret 2024
"Percuma update terus tapi masih byk bug.Menonton beberapa video eh malah di suruh beli paket RuangGuru,padahal itu yg sedang di pelajari jadi agak susah jika video materi nya ada di kelas atas karna harus beli paket nya. Sekian terimakasih..",1 September 2023
"Spektakuler 👍🏻, boleh kali ya tambah fitur catatan🤩 jadi sambil nonton video bisa catat hal-hal penting, di catatan bisa bikin gambar/menggambar juga, berfungsi untuk mengingat simbol-simbol berbahaya (KIMIA) hehe😄❤️‍🩹 soalnya kalo catet di buku suka lupa. This is the modern era, when else will learning applications have note features?",18 April 2023
"Animatif dan gak monoton, menjadikan pembelajaran jadi lebih rileks dan seru. Fitur adapto menjadi fitur yang paling ku suka, karena kita jadi lebih tau nih sudah paham atau belum. Aku juga suka sama live teaching, master dan asisten nya friendly.. jadi belajarnya gak boring ataupun menegangkan. Cuman polling nya aja yang kadang nyebelin, belum lihat atau milih sudah nongol aja presentasi berapa persen yang jawab benar. Cuman itu yang perlu di perbaiki; sisanya puas banget!! Apk yang rekomended",21 September 2021
"server sering DOWN alhasil video susah diakses dan buffering. videopun resolusi 480p dan 720p g ada opsi dibawah atau diatasnya lagi. pengoptimalan akses yang kurang, seperti masih banyaknya memakan kuota internet tidak seperti penyedia jasa serupa sebelah yang hemat kuota... tetapi sedikit terbantu dengan sistem download video jadi offline tapi file managingnya kacau juga.... terakhir pikirkan lagi untuk berlangganan, pastikan internetmu cepat dan kuota banyak/wifi.",14 Mei 2019
